wap1,wap2,wap3,wap4,wap5,wap6,wap7,wap8,wap9,wap10,wap11,wap12,wap13,wap14,wap15,wap16,wap17,wap18,wap19,wap20,wap21,wap22,wap23,wap24,wap25,wap26,wap27,wap28,wap29,wap30,wap31,wap32,wap33,wap34,wap35,wap36,wap37,wap38,wap39,wap40,wap41,wap42,wap43,wap44,wap45,wap46,wap47,wap48,wap49,wap50,wap51,wap52,wap53,wap54,wap55,wap56,wap57,wap58,wap59,wap60,wap61,wap62,wap63,wap64,wap65,wap66,wap67,wap68,wap69,wap70,wap71,wap72,wap73,wap74,wap75,wap76,wap77,wap78,wap79,wap80,wap81,wap82,wap83,wap84,wap85,wap86,wap87,wap88,wap89,wap90,wap91,wap92,wap93,wap94,wap95,wap96,wap97,wap98,wap99,wap100,wap101,wap102,wap103,wap104,wap105,wap106,wap107,wap108,wap109,wap110,wap111,wap112,wap113,wap114,wap115,wap116,wap117,wap118,wap119,wap120,wap121,wap122,wap123,wap124,wap125,wap126,wap127,wap128,wap129,wap130,wap131,wap132,wap133,wap134,wap135,wap136,wap137,wap138,wap139,wap140,wap141,wap142,wap143,wap144,wap145,wap146,wap147,wap148,wap149,wap150,wap151,wap152,wap153,wap154,wap155,wap156,wap157,wap158,wap159,wap160,wap161,wap162,wap163,wap164,wap165,wap166,wap167,wap168,lon,lat,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
-85,100,100,100,-82,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-69,-70,100,100,-81,100,-82,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-79,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,-79,-77,-85,-84,-86,100,100,100,100,-87,-87,100,100,-74,-74,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-74,-76,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,40.0,0.0,0,0,1,3,5,2,1475597338
-85,100,100,100,-80,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-71,-74,100,100,-82,-82,-82,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,-81,-80,-85,-85,-86,100,100,100,100,-87,-87,100,100,-73,-73,-84,-85,100,100,100,100,100,100,100,100,100,100,100,-74,-78,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,40.0,0.0,0,0,1,3,5,2,1475597343
-82,100,100,100,-80,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-69,-71,100,100,-76,-76,-79,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-75,-75,-86,-84,100,100,100,100,100,-76,-76,100,100,-63,-63,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-65,-71,100,100,-84,-88,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,5,2,1475597358
100,100,100,100,-84,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-62,-71,-74,100,100,-75,-74,-81,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,-86,-86,100,100,100,100,100,-76,-76,100,100,-72,-71,-81,-81,100,100,100,100,100,100,100,100,100,100,100,-70,-71,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,5,2,1475597363
100,100,100,100,-80,100,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-69,-69,100,100,-75,-74,-83,100,-84,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-79,-79,-87,-86,100,100,100,100,100,-76,-85,100,100,-69,-69,-81,-81,100,100,100,100,100,100,100,100,100,100,100,-71,-72,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,5,2,1475597367
100,100,100,100,-80,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-65,-69,100,100,-71,-72,-78,100,-79,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-75,-75,-84,-85,100,100,100,100,100,-84,-85,100,100,-73,-73,-84,-85,100,100,100,100,100,100,100,100,100,100,100,-72,-63,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,5,2,1475597372
100,100,100,100,-80,100,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-67,-67,100,100,-71,-72,-85,100,-85,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-90,100,100,100,100,100,-79,-79,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-75,-75,-83,-83,100,100,100,100,100,-84,-85,100,100,-63,-63,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-78,-75,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,5,2,1475597376
100,100,100,100,100,100,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-63,-63,-63,-70,100,100,-77,-77,-82,100,-82,100,100,100,100,100,100,100,-90,-89,100,100,100,100,100,-90,100,100,100,100,100,-76,-76,-76,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-79,-78,-83,-83,100,100,100,100,100,-84,100,100,100,-63,-63,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-77,-72,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,5,2,1475597381
100,100,100,100,-84,100,-73,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-63,-64,-74,-75,100,100,-65,-65,-80,100,-80,100,100,100,100,100,100,100,-90,-89,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,-80,-84,-86,-85,100,100,100,100,100,-78,-78,-86,-85,-73,-74,-83,-84,100,100,100,100,100,100,100,100,100,100,100,-60,-64,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,339.0,912.0,0,0,12,3,5,2,1475597397
-89,100,100,100,-84,100,-64,100,100,100,100,100,100,100,-88,100,100,100,100,100,-82,-82,100,100,100,100,100,100,-86,-86,100,100,100,100,100,100,-63,-63,-75,-77,100,100,-64,-64,-77,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-68,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-88,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,-87,-87,100,100,-87,-89,100,100,100,-75,-77,-85,-85,-75,-74,-83,-83,100,100,100,100,100,100,100,100,100,100,100,-57,-64,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,339.0,912.0,0,0,12,3,5,2,1475597401
-89,100,100,100,-86,100,-71,100,100,100,100,100,100,100,-88,100,100,100,100,100,-82,-82,100,100,100,100,-78,100,-86,-87,100,100,100,100,100,100,-69,-69,-70,-72,100,100,-70,-71,-74,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-88,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-80,-86,-86,100,100,100,100,-87,-87,100,100,-87,-89,100,100,100,-78,-78,-86,-86,-70,-70,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-65,-65,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,339.0,912.0,0,0,12,3,5,2,1475597406
-89,100,100,100,-86,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-82,100,100,100,100,-83,-84,-86,-87,100,100,100,100,100,100,-65,-69,-68,-69,100,100,-66,-66,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-76,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-80,-86,-86,100,100,100,100,-84,-84,100,100,-87,-89,100,100,100,-77,-76,-88,-86,-72,-72,-82,-83,100,100,100,100,100,100,100,100,100,100,100,-63,-61,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,339.0,912.0,0,0,12,3,5,2,1475597411
-89,100,100,100,-86,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-86,-87,100,100,100,100,100,100,-60,-59,-68,-71,100,100,-73,-72,-82,100,-83,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-87,-86,100,100,100,100,-72,-72,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,-86,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-80,-80,-88,-86,-69,-69,-80,-79,100,100,100,100,100,100,100,100,100,100,100,-65,-60,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,339.0,912.0,0,0,12,3,5,2,1475597415
-89,100,100,100,-79,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-83,-84,100,100,100,100,100,100,100,100,-61,-61,-67,-67,100,100,-65,-65,-75,100,-75,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-87,-86,100,100,100,100,-69,-69,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,-86,-86,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-80,-80,-86,-86,-70,-69,-85,-82,100,100,100,100,100,100,100,100,100,100,100,-64,-58,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,339.0,912.0,0,0,12,3,5,2,1475597420
100,100,100,100,-88,100,-74,100,100,100,100,100,100,100,-86,100,100,100,100,100,-79,100,-87,-86,100,100,-77,-83,-85,-84,100,100,100,100,100,100,-71,-71,-78,-82,100,100,-68,-68,-71,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-77,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-86,-87,100,100,100,100,-85,-85,100,100,100,100,100,100,100,-77,-78,-83,-83,-82,-72,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-70,-59,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,140.0,1145.0,0,0,15,3,5,2,1475597433
100,100,100,100,-89,100,-72,100,100,100,100,100,100,100,-85,100,100,100,100,100,-83,-84,-87,-87,100,100,-77,100,-85,-86,100,100,100,100,100,100,-73,-72,-77,-77,100,100,-69,-69,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-61,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,-87,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-86,-86,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-53,100,100,-65,100,-88,100,100,100,100,100,100,100,100,100,140.0,1145.0,0,0,15,3,5,2,1475597437
100,100,100,100,-89,100,-72,100,100,100,100,100,100,100,-85,100,100,100,100,100,-83,-84,-87,-87,100,100,-77,100,-85,-86,100,100,100,100,100,100,-65,-65,-76,-76,100,100,-74,-74,-68,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-86,-86,100,100,100,100,-85,-85,100,100,100,100,100,100,100,-80,-80,-83,-84,-76,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-58,100,100,-65,100,-88,100,100,100,100,100,100,100,100,100,140.0,1145.0,0,0,15,3,5,2,1475597442
100,100,100,100,-89,100,-73,100,100,100,100,100,100,100,-85,100,100,100,100,100,-83,-80,-87,-88,100,100,100,100,-85,-86,-87,100,100,100,100,100,-64,-64,-74,-74,100,100,-75,-74,-78,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-57,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-86,-86,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-79,-80,-86,-85,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-60,100,100,-64,100,-88,100,100,100,100,100,100,100,100,100,140.0,1145.0,0,0,15,3,5,2,1475597446
100,100,100,100,100,100,-72,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,-80,-85,-85,100,100,100,100,-87,100,-87,100,100,100,100,100,-65,-65,-73,-73,100,100,-71,-71,-72,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,-86,-87,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-78,-78,-84,-84,-78,-78,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-56,-61,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,140.0,1145.0,0,0,15,3,5,2,1475597451
100,100,100,100,100,100,-69,100,100,100,100,100,100,100,-84,100,100,100,100,100,-76,-76,-86,-87,100,100,100,100,-88,-89,-87,100,100,100,100,100,-72,-71,-79,-81,100,100,-72,-71,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-88,-88,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-78,-78,-84,-84,-80,-78,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-57,-60,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,140.0,1145.0,0,0,15,3,5,2,1475597456
100,100,100,100,100,100,-71,100,100,100,100,100,100,100,-84,100,100,100,100,100,-79,-77,-85,-86,100,100,100,-77,-87,-87,100,100,100,100,100,100,-77,-77,-83,-82,100,100,-61,-61,-63,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,-75,-76,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-74,-74,-87,-88,100,100,100,100,-87,-87,100,100,100,100,100,100,100,-72,-72,-79,-79,-84,-85,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-58,-61,100,100,-80,100,-89,100,100,100,100,100,100,100,100,100,339.0,1487.5,0,0,20,3,5,2,1475597468
