wap1,wap2,wap3,wap4,wap5,wap6,wap7,wap8,wap9,wap10,wap11,wap12,wap13,wap14,wap15,wap16,wap17,wap18,wap19,wap20,wap21,wap22,wap23,wap24,wap25,wap26,wap27,wap28,wap29,wap30,wap31,wap32,wap33,wap34,wap35,wap36,wap37,wap38,wap39,wap40,wap41,wap42,wap43,wap44,wap45,wap46,wap47,wap48,wap49,wap50,wap51,wap52,wap53,wap54,wap55,wap56,wap57,wap58,wap59,wap60,wap61,wap62,wap63,wap64,wap65,wap66,wap67,wap68,wap69,wap70,wap71,wap72,wap73,wap74,wap75,wap76,wap77,wap78,wap79,wap80,wap81,wap82,wap83,wap84,wap85,wap86,wap87,wap88,wap89,wap90,wap91,wap92,wap93,wap94,wap95,wap96,wap97,wap98,wap99,wap100,wap101,wap102,wap103,wap104,wap105,wap106,wap107,wap108,wap109,wap110,wap111,wap112,wap113,wap114,wap115,wap116,wap117,wap118,wap119,wap120,wap121,wap122,wap123,wap124,wap125,wap126,wap127,wap128,wap129,wap130,wap131,wap132,wap133,wap134,wap135,wap136,wap137,wap138,wap139,wap140,wap141,wap142,wap143,wap144,wap145,wap146,wap147,wap148,wap149,wap150,wap151,wap152,wap153,wap154,wap155,wap156,wap157,wap158,wap159,wap160,wap161,wap162,wap163,wap164,wap165,wap166,wap167,wap168,lon,lat,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
-80,100,100,100,-71,100,-52,100,100,100,100,100,100,100,-86,100,100,100,100,100,-69,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-50,-49,100,100,100,100,-66,-67,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-59,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-75,100,100,100,100,100,100,100,-77,100,100,100,-87,100,100,100,-79,-79,100,100,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-73,100,100,-77,-91,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597431
-80,100,100,100,-71,100,-49,100,100,100,100,100,100,100,-86,100,100,100,100,100,-83,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-50,-49,100,100,100,100,-69,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,100,100,100,100,100,100,-76,100,100,100,100,-87,100,100,100,-79,-79,100,100,-65,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-68,100,100,-78,-91,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597432
-82,100,100,100,-85,100,-52,100,100,100,100,100,100,100,-82,100,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-47,-49,100,100,100,100,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,-76,100,100,100,-86,-85,100,100,100,-76,-76,100,100,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-67,100,100,-76,-91,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597436
-80,100,100,100,-85,100,-50,100,100,100,100,100,100,100,-82,100,100,100,100,100,-79,-77,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-47,-47,100,100,100,100,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-70,100,100,100,100,100,100,-78,100,100,100,-90,-85,100,100,100,-77,-78,100,100,-65,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-60,100,100,-78,-91,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597440
-80,100,100,100,-75,100,-49,100,100,100,100,100,100,100,-88,100,100,100,100,100,-79,-77,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-48,-48,100,100,100,100,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,100,100,100,100,100,100,-78,100,100,100,-90,-85,100,100,100,-77,-77,100,100,-62,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-62,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597444
-81,100,100,100,-75,100,-53,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,-77,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,-47,-48,100,100,100,100,-75,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,-78,100,100,100,-90,100,100,100,100,-77,-77,100,100,-62,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-66,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597448
-81,100,100,100,-75,100,-47,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,-46,-47,100,100,100,100,-68,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,-61,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597452
-80,100,100,100,-71,100,-49,100,100,100,100,100,100,100,-89,100,100,100,100,100,-77,-78,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,-47,-47,100,100,100,100,-68,-67,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-58,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,-77,100,100,-66,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-68,100,100,-77,-87,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597456
-81,100,100,100,-79,100,-54,100,100,100,100,100,100,100,-89,100,100,100,100,100,-81,-78,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,-52,-50,100,100,100,100,-73,-70,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-58,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,-76,100,100,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-68,100,100,-79,-87,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597460
-81,100,100,100,-72,100,-52,100,100,100,100,100,100,100,-86,100,100,100,100,100,-81,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-48,-50,100,100,100,100,-74,-74,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-81,100,100,100,100,-86,-86,100,100,100,100,100,100,100,100,100,100,-74,-73,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,-78,-78,100,100,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-68,100,100,-74,-87,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,2,3,1475597464
-83,100,100,100,-79,100,-49,100,100,100,100,100,100,100,-83,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-53,-56,100,100,100,100,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-82,100,100,100,100,-86,-86,100,100,100,100,100,100,100,100,-91,100,-74,-74,100,100,100,100,100,100,100,100,100,100,-86,-86,100,100,100,-80,-81,100,100,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-62,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597483
-82,100,100,100,-80,100,-48,100,100,100,100,100,100,100,-81,100,100,100,100,100,-78,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,100,100,100,100,-66,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,-82,100,100,-86,-86,100,100,100,100,-81,100,100,-69,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-63,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597484
-82,100,100,100,-76,100,-58,100,100,100,100,100,100,100,-81,100,100,100,100,100,-78,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-60,100,100,100,100,-66,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,-82,100,100,-86,-86,100,100,100,100,-81,100,100,-74,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-71,100,100,-86,-92,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597488
-82,100,100,100,-87,100,-56,100,100,100,100,100,100,100,-81,100,100,100,100,100,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-60,100,100,100,100,-83,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,-82,100,100,-86,-86,100,100,100,100,-81,100,100,-70,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-77,100,100,-86,-92,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597492
-81,100,100,100,-75,100,-49,100,100,100,100,100,100,100,-85,100,100,100,100,100,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,100,100,100,100,-71,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,-64,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-67,100,100,-80,-92,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597496
-81,100,100,100,-71,100,-54,100,100,100,100,100,100,100,-85,100,100,100,100,100,-81,-82,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,-54,-55,100,100,100,100,-71,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-81,-80,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,-81,-81,100,100,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-68,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597500
-81,100,100,100,-69,100,-53,100,100,100,100,100,100,100,-90,100,100,100,100,100,-78,-77,100,100,100,100,-78,-79,100,100,100,100,100,100,100,100,-52,-51,100,100,100,100,-71,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-81,-80,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,-81,-81,100,100,-66,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-61,100,100,-82,-86,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597504
-81,100,100,100,-68,100,-57,100,100,100,100,100,100,100,-90,100,100,100,100,100,-77,-77,100,100,100,100,-78,-79,100,100,100,100,100,100,100,100,-45,-46,100,100,100,100,-69,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-85,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-74,-73,100,100,100,100,100,100,-75,-75,100,100,100,100,100,100,100,-84,-84,100,100,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-61,100,100,-84,-87,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597508
-81,100,100,100,-68,100,-50,100,100,100,100,100,100,100,-90,100,100,100,100,100,-76,-77,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,-52,-57,100,100,100,100,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,100,100,100,100,100,100,-79,-78,100,100,100,100,100,100,100,-81,-81,100,100,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-52,100,100,-76,-87,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597512
-81,100,100,100,-68,100,-50,100,100,100,100,100,100,100,-85,100,100,100,100,100,-73,-75,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,-45,-47,100,100,100,100,-76,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,100,100,100,100,100,100,-79,-76,100,100,-84,-85,100,100,100,-77,-78,100,100,-59,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-50,-55,100,100,-75,-87,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,2,3,1475597516
-83,100,100,100,-74,100,-55,100,100,100,100,100,100,100,-87,100,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-42,-42,100,100,100,100,-76,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-76,100,100,100,100,100,100,100,-80,100,100,-87,-85,100,100,100,-80,-80,100,100,-69,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,-53,-54,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,2,3,1475597548
-83,100,100,100,-74,100,-56,100,100,100,100,100,100,100,-87,100,100,100,100,100,-77,-85,100,100,100,100,-81,-80,100,100,100,100,100,100,100,100,-44,-42,100,100,100,100,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,100,100,100,100,100,100,100,-80,100,100,-87,-85,100,100,100,-80,-80,100,100,-69,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-48,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,2,3,1475597549
