wap1,wap2,wap3,wap4,wap5,wap6,wap7,wap8,wap9,wap10,wap11,wap12,wap13,wap14,wap15,wap16,wap17,wap18,wap19,wap20,wap21,wap22,wap23,wap24,wap25,wap26,wap27,wap28,wap29,wap30,wap31,wap32,wap33,wap34,wap35,wap36,wap37,wap38,wap39,wap40,wap41,wap42,wap43,wap44,wap45,wap46,wap47,wap48,wap49,wap50,wap51,wap52,wap53,wap54,wap55,wap56,wap57,wap58,wap59,wap60,wap61,wap62,wap63,wap64,wap65,wap66,wap67,wap68,wap69,wap70,wap71,wap72,wap73,wap74,wap75,wap76,wap77,wap78,wap79,wap80,wap81,wap82,wap83,wap84,wap85,wap86,wap87,wap88,wap89,wap90,wap91,wap92,wap93,wap94,wap95,wap96,wap97,wap98,wap99,wap100,wap101,wap102,wap103,wap104,wap105,wap106,wap107,wap108,wap109,wap110,wap111,wap112,wap113,wap114,wap115,wap116,wap117,wap118,wap119,wap120,wap121,wap122,wap123,wap124,wap125,wap126,wap127,wap128,wap129,wap130,wap131,wap132,wap133,wap134,wap135,wap136,wap137,wap138,wap139,wap140,wap141,wap142,wap143,wap144,wap145,wap146,wap147,wap148,wap149,wap150,wap151,wap152,wap153,wap154,wap155,wap156,wap157,wap158,wap159,wap160,wap161,wap162,wap163,wap164,wap165,wap166,wap167,wap168,lon,lat,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
100,100,100,-88,100,100,-62,100,100,100,100,100,100,100,-73,100,100,100,100,100,-75,-75,-88,-88,100,100,-69,-69,-81,-81,100,100,-86,-87,100,100,-55,-56,-73,-73,100,100,-57,-58,-67,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,-63,-63,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-82,-81,100,100,100,100,100,-86,100,-86,100,100,100,100,100,-84,-67,-67,-83,-84,100,100,100,100,-79,-80,-91,-91,100,-86,100,100,100,-58,-59,-70,-70,-69,-69,-88,-88,100,100,100,100,100,-88,100,100,100,100,100,-75,-51,100,-93,-71,100,-88,100,100,100,100,100,100,100,100,100,239.0,1607.0,0,0,22,3,4,8,1475597301
100,100,100,-89,-92,100,-63,100,100,100,100,100,100,100,-71,100,100,100,100,100,-75,-75,-90,-90,100,100,100,100,-86,-86,100,100,100,100,100,100,-55,-55,-71,-71,100,100,-55,-55,-65,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,-63,-63,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-72,-81,-81,100,100,100,100,100,-80,100,-81,100,100,100,100,100,-84,-68,-68,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-61,-67,-67,100,100,-89,-88,100,100,100,100,100,-84,100,100,100,100,100,-72,-50,100,100,-71,100,-86,100,100,100,100,100,100,100,-88,100,239.0,1607.0,0,0,22,3,4,8,1475597305
100,100,100,-91,-92,-93,-61,100,100,100,100,100,100,100,-72,100,100,100,100,100,-65,-64,-85,-84,100,100,-74,-73,-84,-84,100,100,100,100,100,100,-55,-55,-75,-75,100,100,-57,-57,-70,100,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-59,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-80,-80,100,100,100,100,100,-80,100,-80,100,100,100,100,-80,100,-69,-67,-86,-85,100,100,100,100,-78,-77,-91,-91,-83,-84,100,100,100,-64,-64,-76,-76,-73,-73,-89,-89,100,100,100,100,100,-83,100,100,100,100,100,-60,-54,100,100,-68,100,-87,100,100,100,100,100,100,100,-84,100,339.0,1487.5,0,0,20,3,4,8,1475597315
100,100,100,-90,100,100,-61,100,100,100,100,100,100,100,-64,100,100,100,100,100,-65,-66,-84,-85,100,100,100,100,-85,-84,100,100,100,100,100,100,-58,-57,-69,-69,100,100,-56,-56,-63,100,-62,100,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-59,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,-86,100,-86,100,100,100,100,-80,100,100,-72,-85,-85,100,100,100,100,-78,-75,-90,-91,-83,100,100,100,100,-63,-63,-75,-76,-71,-71,-89,-88,100,100,100,100,100,-93,100,100,100,100,100,-58,-46,100,100,-64,100,100,100,100,100,100,100,100,100,-86,100,339.0,1487.5,0,0,20,3,4,8,1475597318
100,100,100,-90,-82,100,-57,100,100,100,100,100,100,100,-67,100,100,100,100,100,-65,-66,-86,-85,100,100,100,-66,-82,-81,100,100,-87,100,100,100,-55,-55,-70,-70,100,100,-53,-53,-63,100,-63,100,-85,-86,100,100,100,100,100,100,100,100,100,100,100,-82,-81,100,100,100,100,-63,-59,-61,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,-81,-81,100,100,100,100,100,-83,100,-83,100,100,100,100,-80,100,-70,-69,-89,-89,100,100,100,-84,-78,-75,-90,-91,-83,100,100,100,100,-61,-63,-76,-75,-71,-71,-89,-88,100,100,100,100,100,-82,100,100,100,100,100,-64,-54,100,100,-67,100,100,100,100,100,100,100,100,100,-86,100,339.0,1487.5,0,0,20,3,4,8,1475597322
100,100,100,100,-81,100,-62,100,100,100,100,100,100,100,-65,100,100,100,100,100,100,100,-87,-86,100,100,100,-66,-84,-84,100,100,-87,100,100,100,-55,-55,-71,-71,100,100,-54,-54,-62,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-85,100,100,100,100,-64,-63,-67,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-79,-78,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,-68,-68,-87,-87,100,100,100,-84,100,100,-90,100,100,100,100,100,100,-62,-62,-77,-77,100,100,-86,-87,100,100,100,100,100,-81,100,100,100,100,100,-51,-39,100,100,-74,100,100,100,100,100,100,100,100,100,-86,100,339.0,1487.5,0,0,20,3,4,8,1475597326
100,100,100,-90,100,100,-67,100,100,100,100,100,100,100,-67,100,100,100,100,100,-74,-74,-89,-89,100,100,-72,-71,-87,-86,100,100,100,100,-92,100,-61,-61,-76,-77,100,100,-52,-52,-66,100,-65,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,-81,-81,100,100,100,100,100,-82,100,-82,100,100,100,100,100,100,-73,-73,-87,-86,100,100,100,100,-82,100,-91,-91,-86,100,100,100,100,-57,-57,-72,-72,-72,-71,-89,-90,100,100,100,100,100,-87,100,100,100,100,100,-50,-51,100,100,-71,100,100,100,100,100,100,100,100,100,-91,100,140.0,1814.0,0,0,23,3,4,8,1475597342
100,-82,100,-86,100,100,-67,100,100,100,100,100,100,100,-67,100,100,100,100,100,-74,-74,-88,-89,100,100,-72,-71,-88,-88,100,100,100,100,100,100,-64,-64,-72,-72,100,100,-50,-51,-61,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-65,-63,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-62,-80,-79,100,100,-71,-72,100,-79,100,-79,100,100,100,100,100,100,-73,-73,-89,-88,100,100,100,100,-82,100,-91,-91,-86,100,100,100,100,-56,-56,-72,-72,-72,-71,-89,-88,100,100,100,100,100,100,100,100,100,100,100,-41,-46,100,-92,-66,100,-82,100,100,100,100,100,100,100,100,100,140.0,1814.0,0,0,23,3,4,8,1475597344
100,-82,100,-88,100,100,-60,100,100,100,100,100,100,100,-61,100,100,100,100,100,-70,-70,-89,-89,100,100,-72,-71,-88,-88,100,100,100,100,100,100,-64,-61,-75,-76,100,100,-49,-49,-56,100,-56,100,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-65,-65,-65,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-81,-81,100,100,-71,-72,100,-76,100,-76,100,100,100,100,100,100,-73,-73,-88,-88,100,100,100,100,-82,100,-91,-91,-86,100,100,100,100,-60,-59,-74,-75,-72,-71,-89,-89,100,100,100,100,100,-89,100,100,100,100,100,-55,-40,100,-92,-72,100,-85,100,100,100,100,100,100,100,100,100,140.0,1814.0,0,0,23,3,4,8,1475597348
100,100,100,-89,100,100,-63,100,100,100,100,100,100,100,-60,100,100,100,100,100,-70,-70,-87,-88,100,100,100,-71,-90,-90,100,100,100,100,100,100,100,-61,-78,-78,100,100,-47,-47,-58,100,-57,100,-87,-88,100,100,100,100,-87,-88,100,100,100,100,100,100,-84,100,100,100,100,-64,-64,-63,-62,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-62,-81,-81,100,100,-72,-72,100,-76,100,-76,100,100,100,100,100,100,-72,100,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-75,-74,-72,100,-88,-88,100,100,100,100,100,-90,100,100,100,100,100,-55,-39,100,100,-64,100,-85,100,100,100,100,100,100,100,100,100,140.0,1814.0,0,0,23,3,4,8,1475597352
100,-82,100,-87,100,100,-66,100,100,100,100,100,100,100,-68,100,100,100,100,100,-72,-71,-88,-88,100,100,100,100,-86,-87,100,-85,-84,-84,100,100,-57,-57,-71,-71,100,100,-50,-50,-60,100,-60,100,100,100,100,100,100,100,-88,-89,100,100,100,100,100,-85,-85,100,100,100,100,-66,-67,-70,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-63,-81,-81,100,100,-72,-72,100,-75,100,-75,100,100,100,100,100,100,-70,-70,-86,-86,100,100,100,100,100,-81,-90,-90,100,100,100,100,100,-58,-59,-70,-70,100,100,-89,-89,100,100,100,100,100,-86,100,100,100,100,100,-62,-46,100,100,-65,100,100,100,100,100,100,100,100,100,100,100,339.0,1814.0,0,0,24,3,4,8,1475597363
100,100,100,-90,100,100,-68,100,100,100,100,100,100,100,-67,100,100,100,100,100,-71,-71,-90,-89,100,100,100,100,-88,-88,100,100,100,100,100,100,-59,-59,-70,-71,100,100,-52,-52,-57,100,-56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,100,100,100,100,-67,-66,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-77,-77,100,100,100,100,100,-78,100,-78,100,100,100,100,100,100,-71,-71,-90,-90,100,100,100,100,100,-83,-90,-90,-87,100,100,100,100,-60,-59,-73,-73,100,100,-91,-90,100,100,100,100,100,-86,100,100,100,100,100,-53,-51,100,100,-64,100,-86,100,100,100,100,100,100,100,100,100,339.0,1814.0,0,0,24,3,4,8,1475597365
100,100,100,-84,-87,100,-68,100,100,100,100,100,100,100,-65,100,100,100,100,100,-74,-73,-88,-89,100,100,100,100,-90,-89,100,100,-83,-83,100,100,-59,-60,-74,-74,100,100,-50,-50,-60,100,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-88,100,100,100,100,-67,-66,-64,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-78,-78,100,100,-76,-76,100,-85,100,-86,100,100,100,100,100,100,-71,-71,-89,-88,100,100,100,100,100,-83,-90,-90,-87,100,100,100,100,-59,-58,-70,-70,-74,-74,-92,-91,100,100,100,100,100,-86,100,100,100,100,100,-41,-48,100,100,-73,100,-84,100,100,100,100,100,100,100,100,100,339.0,1814.0,0,0,24,3,4,8,1475597369
100,-82,100,-85,-83,100,-68,100,100,100,100,100,100,100,-71,100,100,100,100,100,-74,-73,-88,-89,100,100,100,100,-89,-89,100,100,-83,-83,-91,100,-59,-60,-71,-72,100,100,-54,-53,-58,100,-58,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,-88,100,100,100,100,-65,-66,-66,-67,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-78,-78,100,100,-80,-79,100,-82,100,-82,100,100,100,100,100,100,-73,-73,-89,-89,100,100,-87,-88,100,100,100,-91,100,100,100,100,100,-55,-55,-69,-69,-74,-74,-90,-90,100,100,100,100,100,-88,100,100,100,100,100,-48,-61,100,100,-75,100,-84,100,100,100,100,100,100,100,100,100,339.0,1814.0,0,0,24,3,4,8,1475597373
-88,-89,100,-87,100,100,-71,100,100,100,100,100,100,100,-70,100,100,100,100,100,-71,-71,-89,-89,100,100,100,100,-90,-90,100,100,100,100,100,100,-68,-67,-75,-75,100,100,-53,-53,-56,100,-56,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-70,-69,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-77,-77,100,100,100,-76,100,-85,100,-85,100,100,100,100,100,100,-74,-73,-86,-86,100,100,100,100,100,100,-91,-91,100,100,100,100,100,-66,-62,-70,-70,-72,-72,-90,-89,100,100,100,100,100,100,100,100,100,100,100,-48,-56,100,100,-64,100,-89,100,100,100,100,100,100,100,100,100,239.0,1933.5,0,0,26,3,4,8,1475597382
-88,100,100,-86,100,100,-66,100,100,100,100,100,100,100,-68,100,100,100,100,100,-74,-74,-86,-86,100,100,100,100,-87,-86,100,100,100,100,-91,-92,-65,-65,-73,-74,100,100,-52,-52,-54,100,-54,100,100,100,100,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,-67,-67,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-88,100,100,100,-62,-62,-77,-77,100,100,100,100,100,-83,100,-82,100,100,100,100,100,100,-71,-71,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-75,-75,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,-47,-51,100,100,-73,100,-89,100,100,100,100,100,100,100,100,100,239.0,1933.5,0,0,26,3,4,8,1475597384
-88,100,100,-88,100,100,-66,100,100,100,100,100,100,100,-72,100,100,100,100,100,-76,-76,-90,-91,100,100,100,100,-90,-90,100,100,100,100,-92,-92,-67,-67,-76,-76,100,100,-52,-52,-58,100,-57,100,100,100,100,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,-68,-68,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-88,100,100,100,-58,-58,-74,-73,100,100,100,100,100,-80,100,-80,100,100,100,100,100,100,-71,-71,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-60,-76,-76,100,-75,-90,-90,100,100,100,100,100,-86,100,100,100,100,100,-47,-40,100,100,-77,100,-85,100,100,100,100,100,100,100,100,100,239.0,1933.5,0,0,26,3,4,8,1475597388
100,100,100,-85,100,100,-67,100,100,100,100,100,100,100,-70,100,100,100,100,100,-71,-76,-88,-91,100,100,-72,-72,-89,-89,100,100,100,100,-92,100,-69,-69,-73,-73,100,100,-53,-52,-54,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-68,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-58,-78,-78,100,-90,100,100,100,-83,100,-83,100,100,100,100,100,100,-75,100,-90,-89,100,100,100,100,-82,-81,100,100,-83,-83,100,100,100,-63,-63,-72,-73,-77,-77,-91,-90,100,100,100,100,100,-86,100,100,100,100,100,-55,-46,100,100,-68,100,-85,100,100,100,100,100,100,100,100,100,239.0,1933.5,0,0,26,3,4,8,1475597392
100,100,100,-88,100,100,-71,100,100,100,100,100,100,100,-67,100,100,100,100,100,-74,100,-88,-90,100,100,-73,-72,-90,-90,100,100,100,100,100,100,-64,-63,-76,-77,100,100,-48,-47,-54,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-67,-63,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-59,-78,-77,100,100,100,-67,100,-82,100,-82,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,100,100,100,100,-88,-86,100,100,100,-66,-66,-72,-72,100,100,-89,-89,100,100,100,100,100,-85,100,100,100,100,100,-55,-52,100,100,-72,100,-87,100,100,100,100,100,100,100,100,100,40.0,1933.5,0,0,25,3,4,8,1475597404
100,100,100,-88,-79,100,-70,100,100,100,100,100,100,100,-67,100,100,100,100,100,-74,-74,-90,-89,100,100,-76,-76,-91,-90,100,100,-82,100,100,100,-64,-65,-78,-79,100,100,-50,-50,-55,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-67,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-75,-75,100,100,100,-67,100,-79,100,-80,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,-84,-83,100,100,-88,100,100,100,100,-64,-64,-72,-72,-70,-70,-88,-88,100,100,100,100,100,-85,100,100,100,100,100,-46,-48,100,-91,-74,100,-87,100,100,100,100,100,100,100,100,100,40.0,1933.5,0,0,25,3,4,8,1475597406
