wap1,wap2,wap3,wap4,wap5,wap6,wap7,wap8,wap9,wap10,wap11,wap12,wap13,wap14,wap15,wap16,wap17,wap18,wap19,wap20,wap21,wap22,wap23,wap24,wap25,wap26,wap27,wap28,wap29,wap30,wap31,wap32,wap33,wap34,wap35,wap36,wap37,wap38,wap39,wap40,wap41,wap42,wap43,wap44,wap45,wap46,wap47,wap48,wap49,wap50,wap51,wap52,wap53,wap54,wap55,wap56,wap57,wap58,wap59,wap60,wap61,wap62,wap63,wap64,wap65,wap66,wap67,wap68,wap69,wap70,wap71,wap72,wap73,wap74,wap75,wap76,wap77,wap78,wap79,wap80,wap81,wap82,wap83,wap84,wap85,wap86,wap87,wap88,wap89,wap90,wap91,wap92,wap93,wap94,wap95,wap96,wap97,wap98,wap99,wap100,wap101,wap102,wap103,wap104,wap105,wap106,wap107,wap108,wap109,wap110,wap111,wap112,wap113,wap114,wap115,wap116,wap117,wap118,wap119,wap120,wap121,wap122,wap123,wap124,wap125,wap126,wap127,wap128,wap129,wap130,wap131,wap132,wap133,wap134,wap135,wap136,wap137,wap138,wap139,wap140,wap141,wap142,wap143,wap144,wap145,wap146,wap147,wap148,wap149,wap150,wap151,wap152,wap153,wap154,wap155,wap156,wap157,wap158,wap159,wap160,wap161,wap162,wap163,wap164,wap165,wap166,wap167,wap168,lon,lat,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
-81,100,100,100,-77,100,-43,100,100,100,100,100,100,100,-82,100,100,100,100,100,-74,-74,100,100,100,100,-72,-72,100,100,100,100,100,100,100,100,-43,-43,-67,-67,100,100,-70,-72,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-69,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,-92,-92,100,100,100,100,100,-94,100,-95,100,100,100,100,-83,-83,-70,-70,-91,-92,100,100,100,100,-68,-68,-91,-90,100,100,100,100,100,-74,-74,-91,-92,-60,-60,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-57,-70,100,100,-73,-87,100,100,-88,100,100,100,100,-91,100,100,339.0,218.0,0,0,4,3,6,5,1475597353
100,100,100,100,-75,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-74,-73,100,100,100,100,-72,-72,100,100,100,100,100,100,100,100,-43,-43,-68,-71,100,100,-68,-68,-82,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-81,-92,-92,100,100,100,100,100,-91,100,-92,100,100,100,100,-83,-83,-72,-72,-93,-93,100,100,100,100,-68,-68,-90,-90,100,100,100,100,100,-77,-78,-91,-92,-60,-60,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-64,-69,100,100,-72,100,100,100,100,100,100,100,100,-91,100,100,339.0,218.0,0,0,4,3,6,5,1475597357
-82,100,100,100,-73,100,-42,100,100,100,100,100,100,100,-81,-91,100,100,100,100,100,100,-92,-92,100,100,-73,-73,100,-93,-86,100,100,100,100,100,-48,-48,-64,-64,100,100,-64,-64,-77,100,-77,100,100,100,100,100,100,100,-83,-84,100,100,100,100,100,100,100,100,100,100,100,-61,-63,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,-95,-96,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-68,-68,-94,-94,100,100,100,100,-64,-65,-86,-86,-78,100,100,100,100,-73,-73,-93,-92,-58,-58,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-63,-67,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,6,5,1475597394
-85,100,100,100,-73,100,-48,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,-95,-94,100,100,100,-73,100,-93,100,100,100,100,100,100,-48,-48,-67,-67,100,100,-66,-66,-78,100,-78,100,100,-87,100,100,100,100,-83,-84,100,100,100,100,100,-86,-85,100,100,100,100,-63,-68,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,-95,-94,100,100,100,100,100,-90,100,-91,100,100,100,100,100,100,-71,-71,-91,-92,100,100,100,100,-64,-65,-86,-85,100,100,100,100,100,-74,-73,-92,-92,-52,-52,-79,-80,100,100,100,100,100,-89,100,100,100,100,100,-67,-64,100,100,-74,100,100,100,100,100,100,100,100,100,-86,100,140.0,218.0,0,0,3,3,6,5,1475597397
-84,100,100,100,-78,100,-39,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-95,-94,100,100,100,-73,-95,-96,100,100,100,100,100,100,-49,-49,-64,-64,100,100,-63,-64,-77,100,-77,100,100,-87,100,100,100,100,-80,-80,100,100,100,100,100,-86,-85,100,100,100,100,-63,-68,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,-95,-94,100,100,100,100,100,-91,100,-91,100,100,100,100,100,100,-72,-71,-90,-91,100,100,100,100,-63,-65,-86,-86,100,100,100,100,100,-77,-73,-92,-92,-53,-52,-79,-79,100,100,100,100,100,-89,100,100,100,100,100,-64,-63,100,100,-74,100,100,100,100,100,100,100,100,100,-86,100,140.0,218.0,0,0,3,3,6,5,1475597401
-81,100,100,100,-74,100,-39,100,100,100,100,100,100,100,-87,100,100,100,100,100,-73,-73,100,100,100,100,100,100,-95,-94,100,100,100,100,100,100,-49,-49,-63,-63,100,100,-66,-65,-77,100,-77,100,100,-87,100,100,100,100,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-66,-64,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,-94,100,-93,100,100,100,100,100,100,-72,-72,-90,-91,100,100,100,100,-63,100,-90,-90,100,-77,100,100,100,-73,-73,-92,-92,-55,-55,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-61,-64,100,100,-76,100,100,100,100,100,100,100,100,-92,100,100,140.0,218.0,0,0,3,3,6,5,1475597405
-81,100,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,100,100,100,100,100,100,-95,-94,100,100,100,100,100,100,-49,-49,-63,-63,100,100,-67,-67,-77,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,-67,-64,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-82,100,100,-94,100,-93,100,100,100,100,100,100,-72,-72,-94,-92,100,100,100,100,100,100,-88,-88,100,-77,100,100,100,-73,-72,-91,-91,-55,-55,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-64,-69,100,100,-80,100,100,100,100,100,100,100,100,-92,100,100,140.0,218.0,0,0,3,3,6,5,1475597409
-81,100,100,100,-76,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,-74,-73,-93,-93,100,100,100,-73,100,100,100,-82,100,100,100,100,-49,-49,-61,-61,100,100,-64,-64,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,-66,-62,-69,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,100,100,100,100,-81,100,100,-92,100,-92,100,100,100,100,-85,-84,-72,-72,-94,-93,100,100,100,100,100,-64,-91,-91,100,-79,100,100,100,-74,-73,-91,-92,-55,-55,-76,-76,100,100,100,100,100,100,100,100,100,100,100,-62,-62,100,100,-79,-91,-85,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,6,5,1475597413
-77,100,100,100,-71,100,-54,100,100,100,100,100,100,100,-85,100,100,100,100,100,-75,-75,-91,-89,100,100,100,100,-94,-93,100,-78,100,100,100,100,-43,-43,-63,-63,100,100,-67,-67,-80,100,-79,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,-85,-85,100,100,100,100,-61,-58,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-94,-94,100,100,-81,-82,100,-92,100,-92,100,100,100,100,-85,-85,-69,-69,-90,-90,100,100,100,100,-66,-65,-92,-91,-79,100,100,100,100,-76,-76,-85,-86,-53,-54,-74,-73,100,100,100,100,100,100,100,100,100,100,100,-69,-63,100,100,-73,100,100,100,100,100,100,100,100,-90,100,100,140.0,562.0,0,0,7,3,6,5,1475597430
-72,100,100,100,-71,100,-61,100,100,100,100,100,100,100,-85,100,100,100,100,100,-70,-70,-89,-88,100,100,100,100,-93,-93,100,-78,100,100,100,100,-40,-40,-62,-62,100,100,-63,-63,-79,100,-79,100,-85,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,-59,-58,-65,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-93,-94,100,100,100,100,100,-94,100,-93,100,100,100,100,-82,100,-68,-68,-89,-89,100,100,100,100,-66,-65,-89,-89,-72,-72,100,100,100,-69,-69,-87,-87,-52,-52,-78,-79,100,100,100,100,100,100,100,100,100,100,100,-66,-61,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,6,5,1475597434
-77,100,100,100,100,100,-56,100,100,100,100,100,100,100,-84,100,100,100,100,100,-70,-70,-90,-91,100,100,100,100,-93,-93,100,100,100,100,100,100,-39,-39,-60,-60,100,100,-66,-66,-80,100,-79,100,-85,100,100,100,100,100,100,-82,100,100,100,100,100,-88,-87,100,100,100,100,-59,-59,-65,-66,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-94,-94,100,100,100,100,100,-94,100,-93,100,100,100,100,-82,100,-67,-67,-91,-91,100,100,100,100,-66,-65,-90,-91,-72,-71,100,100,100,-72,-71,-87,-87,-53,-52,-76,-76,100,100,100,100,100,100,100,100,100,100,100,-66,-62,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,6,5,1475597437
-79,100,100,100,-74,100,-51,100,100,100,100,100,100,100,-84,100,100,100,100,100,-69,-69,-91,-92,100,100,100,100,-93,-93,100,100,100,100,100,100,-41,-41,-60,-60,100,100,-62,-62,-78,100,-78,100,-83,-82,100,100,100,100,100,100,100,100,100,100,100,-88,-87,100,100,100,100,-58,-58,-65,-66,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-94,-94,100,100,100,100,100,-93,100,-94,100,100,100,100,100,100,-66,-66,-90,-90,100,100,-86,-87,-66,-65,-90,-90,-72,-71,100,100,100,-72,-72,-88,-88,-53,-52,-76,-76,100,100,100,100,100,100,100,100,100,100,100,-70,-62,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,6,5,1475597441
-79,100,100,100,-73,100,-51,100,100,100,100,100,100,100,-85,100,100,100,100,100,-69,-69,-93,-93,100,100,100,100,-91,-91,-79,-79,100,100,100,100,-41,-41,-60,-60,100,100,-62,-62,-78,100,-78,100,-83,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-58,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-94,-94,100,100,100,100,100,-93,100,-94,100,100,100,100,-83,100,-66,-66,-90,-90,100,100,-86,-87,-68,-69,-89,-89,-72,100,100,100,100,-72,-72,-88,-88,-54,-54,-77,-77,100,100,100,100,100,100,100,100,100,100,100,-66,-53,100,100,-68,-83,100,100,100,100,-92,100,100,100,100,100,140.0,562.0,0,0,7,3,6,5,1475597445
-79,100,100,100,-73,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,-69,100,-90,-91,100,100,100,100,-90,-91,-79,-79,100,100,100,100,-40,-41,-60,-60,100,100,-66,-66,-78,100,-78,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,-58,-58,-63,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-94,-94,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-67,-67,-90,-90,100,100,100,100,-66,-68,-91,-93,100,100,100,100,100,-72,-72,-90,-91,-56,-55,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-62,-63,100,100,-68,-88,100,100,100,100,-92,100,100,100,-87,100,140.0,562.0,0,0,7,3,6,5,1475597449
-81,100,100,100,-69,100,-52,100,100,100,100,100,100,100,-81,100,100,100,100,100,-72,-73,-91,-92,100,100,-67,-67,-92,-92,-78,-77,100,100,100,100,-45,-45,-61,-61,100,100,-63,-62,-79,100,-79,100,-83,-84,100,100,100,100,-80,-80,100,100,100,100,100,-81,-81,100,100,100,100,-61,-58,-59,-59,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-77,-93,-92,100,100,-84,100,100,-93,100,-93,100,100,100,100,100,-78,-63,-63,-89,-88,100,100,100,-81,-68,-66,-91,-90,-73,-71,100,100,100,-72,-72,-88,-88,-58,-58,-82,-81,100,100,100,100,100,100,100,100,100,100,100,-59,-55,100,100,-66,100,100,100,100,100,100,100,100,100,100,100,40.0,681.0,0,0,9,3,6,5,1475597467
-81,100,100,100,-73,100,-55,100,100,100,100,100,100,100,-78,100,100,100,100,100,-72,-69,-91,-90,100,100,-69,-69,-90,-92,100,-83,100,100,100,100,-45,-45,-60,-60,100,100,-62,-62,-78,100,-78,100,-84,-85,100,100,100,100,-78,-77,100,100,100,100,100,100,100,100,100,100,100,-61,-56,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-76,-92,-92,100,100,-84,100,100,-94,100,100,100,100,100,100,100,-78,-64,-63,-85,-86,100,100,100,-81,-68,-66,-91,-91,-76,-76,100,100,100,-71,-70,-90,-90,-61,-60,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-61,-56,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,40.0,681.0,0,0,9,3,6,5,1475597470
-78,100,100,100,-70,100,-52,100,100,100,100,100,100,100,-81,100,100,100,100,100,-77,-69,-91,-92,100,100,-69,-71,-90,-91,100,-83,100,100,100,100,-50,-50,-62,-62,100,100,-63,-64,-76,100,-76,100,-84,-85,100,100,100,100,-76,-76,100,100,100,100,100,100,100,100,100,100,100,-61,-60,-61,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-75,-92,-92,100,100,-84,100,100,-93,100,-94,100,100,100,100,100,-78,-64,-63,-85,-86,100,100,-80,-79,-68,-66,-87,-87,-71,-71,100,100,100,-70,-70,-88,-88,-61,-61,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-60,-57,100,100,-69,100,100,100,100,100,100,100,100,100,-78,100,40.0,681.0,0,0,9,3,6,5,1475597474
-78,100,100,100,-70,100,-58,100,100,100,100,100,100,100,-81,100,100,100,100,100,-77,100,-89,-89,100,100,-69,-70,-89,-90,-81,100,100,100,100,100,-50,-49,-64,-66,100,100,-60,-62,-76,100,-76,100,100,100,100,100,100,100,-76,-76,100,100,100,100,100,100,100,100,100,100,100,-60,-58,-62,-62,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,-74,-73,-88,-89,100,100,100,100,100,-93,100,-94,100,100,100,100,-81,-80,-64,-64,-87,-86,100,100,-80,-79,100,100,-87,-88,-74,-75,100,100,100,-70,-70,-86,-86,-61,-61,-86,-86,100,100,100,100,100,100,100,100,100,100,100,-62,-60,100,100,-65,-88,100,100,100,100,100,100,100,100,-81,100,40.0,681.0,0,0,9,3,6,5,1475597478
-79,100,100,100,-73,100,-57,100,100,100,100,100,100,100,-82,100,100,100,100,100,-75,-74,-88,-88,100,100,-68,-67,-88,-89,-81,100,100,100,100,100,-50,-49,-61,-62,100,100,-61,-63,-78,100,-78,100,-86,-85,100,100,100,100,-75,-76,100,100,100,100,100,100,100,100,100,100,100,-58,-59,-62,-62,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,-74,-75,-92,-93,100,100,100,100,100,-93,100,-93,100,100,100,100,-81,-80,-64,-64,-88,-88,100,100,100,100,100,-71,-91,-90,-74,-75,100,100,100,-72,-71,-85,-86,-61,-61,-86,-86,100,100,100,100,100,100,100,100,100,100,100,-57,-52,100,100,-69,-88,-84,100,100,100,100,100,100,100,-82,100,40.0,681.0,0,0,9,3,6,5,1475597482
-82,100,100,-93,-73,100,-57,100,100,100,100,100,100,100,-84,100,100,100,100,100,-71,-70,-92,-92,100,100,-68,-67,-88,-88,100,100,100,100,100,100,-46,-46,-62,-62,100,100,-63,-63,-79,100,-79,100,-86,-85,100,100,100,100,-75,-75,100,100,100,100,100,100,100,100,100,100,100,-59,-56,-62,-62,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-92,-93,100,100,100,100,100,-93,100,-93,100,100,100,100,100,100,-63,-64,-84,-84,100,100,100,100,100,-71,-89,-89,-77,-78,100,100,100,-69,-69,-89,-90,-59,-59,-85,-86,100,100,100,100,100,100,100,100,100,100,100,-52,-54,100,100,-76,100,-84,100,100,100,-88,100,100,100,-85,100,40.0,681.0,0,0,9,3,6,5,1475597486
